area,title,link,employer_name,employer_link,employer_img,respond_link,salary
Казань,Менеджер по работе с ключевыми клиентами,https://nn.hh.ru/vacancy/74189936,ООО Торговый Дом Золотой Казан,https://nn.hh.ru/employer/2162367,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74189936&hhtmFrom=vacancy_search_list,от 60 000 руб.
Казань,Оператор удаленного контакт-центра,https://nn.hh.ru/vacancy/73195742,Медиагруппа РИМ,https://nn.hh.ru/employer/2392023,https://img.hhcdn.ru/employer-logo/3839248.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73195742&hhtmFrom=vacancy_search_list,от 39 000 руб.
Казань,Сборщик автомобилей,https://nn.hh.ru/vacancy/73318240,ООО Трудовые ресурсы,https://nn.hh.ru/employer/2906379,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73318240&hhtmFrom=vacancy_search_list,от 65 000 руб.
Казань,Кладовщик-стикеровщик,https://nn.hh.ru/vacancy/73757839,ООО Роскреп,https://nn.hh.ru/employer/1806096,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73757839&hhtmFrom=vacancy_search_list,от 45 000 руб.
Казань,Диспетчер,https://nn.hh.ru/vacancy/74172895,"Ак Барс, Группа компаний",https://nn.hh.ru/employer/53289,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74172895&hhtmFrom=vacancy_search_list,от 40 000 руб.
Казань,Продавец-консультант CHARUEL (ТЦ Казань Молл),https://nn.hh.ru/vacancy/71677914,Charuel,https://nn.hh.ru/employer/176444,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=71677914&hhtmFrom=vacancy_search_list,от 50 000 руб.
Казань,Системный администратор,https://nn.hh.ru/vacancy/72317265,ООО СафПласт,https://nn.hh.ru/employer/109237,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72317265&hhtmFrom=vacancy_search_list,от 48 000 руб.
Казань,Официант,https://nn.hh.ru/vacancy/72936800,MIRAGE-hotel,https://nn.hh.ru/employer/55598,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72936800&hhtmFrom=vacancy_search_list,
Казань,Менеджер по развитию территории (Авиастроительный район),https://nn.hh.ru/vacancy/73312917,ООО Ортэкс,https://nn.hh.ru/employer/5119768,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73312917&hhtmFrom=vacancy_search_list,80 000 – 150 000 руб.
Казань,Начинающий специалист на совмещение с учебой,https://nn.hh.ru/vacancy/73698226,ПАО Совкомбанк,https://nn.hh.ru/employer/7944,https://img.hhcdn.ru/employer-logo/4249909.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73698226&hhtmFrom=vacancy_search_list,от 40 000 руб.
Казань,Дворник,https://nn.hh.ru/vacancy/73773242,Ак Барс Банк,https://nn.hh.ru/employer/47939,https://img.hhcdn.ru/employer-logo/3278177.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73773242&hhtmFrom=vacancy_search_list,от 38 000 руб.
Казань,Администратор в стоматологию,https://nn.hh.ru/vacancy/74042986,ООО Стоматология для всех,https://nn.hh.ru/employer/4074054,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74042986&hhtmFrom=vacancy_search_list,от 28 000 руб.
