area,title,link,employer_name,employer_link,employer_img,respond_link,salary
Санкт-Петербург,Повар Производства,https://nn.hh.ru/vacancy/74949543,"Перекресток, супермаркет",https://nn.hh.ru/employer/5357118,https://img.hhcdn.ru/employer-logo/3853036.jpeg,https://nn.hh.ruhttps://hh.ru/article/27516?utm_source=hh_lead_gen&utm_medium=vhr&utm_campaign=perekrestok_povar_2zakaz,от 33 000 руб.
Санкт-Петербург,Велокурьер,https://nn.hh.ru/vacancy/72135801,СберМаркет,https://nn.hh.ru/employer/1272486,https://img.hhcdn.ru/employer-logo/3899104.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72135801&hhtmFrom=vacancy_search_list,до 100 000 руб.
Санкт-Петербург,Курьер на доставку Яндекс.Еда,https://nn.hh.ru/vacancy/70814483,ООО Изи Лоджистик,https://nn.hh.ru/employer/4154423,,https://nn.hh.ruhttps://reg.eda.yandex.ru/?user_login_creator=head_hunter_ac&utm_source=12212&advertisement_campaign=taxiparks_eda_ac,до 110 000 руб.
Санкт-Петербург,Велокурьер (партнер сервиса Яндекс.Еда),https://nn.hh.ru/vacancy/70814492,ООО Изи Лоджистик,https://nn.hh.ru/employer/4154423,,https://nn.hh.ruhttps://reg.eda.yandex.ru/?user_login_creator=head_hunter_ac&utm_source=12212&advertisement_campaign=taxiparks_eda_ac,до 115 000 руб.
Санкт-Петербург,Product owner в нишу авторского туризма,https://nn.hh.ru/vacancy/73984554,АВЕНТУРАМАНИЯ,https://nn.hh.ru/employer/5257615,https://img.hhcdn.ru/employer-logo/3748404.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73984554&hhtmFrom=vacancy_search_list,от 100 000 руб.
Санкт-Петербург,Регистратор на вход в квест-рум,https://nn.hh.ru/vacancy/75221072,ООО АСК,https://nn.hh.ru/employer/9456243,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75221072&hhtmFrom=vacancy_search_list,42 000 – 89 000 руб.
Санкт-Петербург,Водитель семейный,https://nn.hh.ru/vacancy/75164375,ООО Вкустер,https://nn.hh.ru/employer/4663050,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75164375&hhtmFrom=vacancy_search_list,60 000 – 70 000 руб.
Санкт-Петербург,Администратор в свадебный салон,https://nn.hh.ru/vacancy/75074918,ИП Ярикова Наталия Евгеньевна,https://nn.hh.ru/employer/5972897,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75074918&hhtmFrom=vacancy_search_list,60 000 – 150 000 руб.
Санкт-Петербург,Помощник дизайнера интерьера,https://nn.hh.ru/vacancy/75054882,LIDOLIDO,https://nn.hh.ru/employer/4139418,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75054882&hhtmFrom=vacancy_search_list,20 000 – 70 000 руб.
Санкт-Петербург,Администратор Spa-салона,https://nn.hh.ru/vacancy/74042963,SV Business House,https://nn.hh.ru/employer/5703995,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74042963&hhtmFrom=vacancy_search_list,90 000 – 180 000 руб.
Санкт-Петербург,Заместитель управляющего директора по качеству/Директор по качеству,https://nn.hh.ru/vacancy/75202952,АО 61 Бронетанковый Ремонтный Завод,https://nn.hh.ru/employer/3432042,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75202952&hhtmFrom=vacancy_search_list,до 185 000 руб.
Санкт-Петербург,Начальник технического отдела,https://nn.hh.ru/vacancy/75057365,АО 61 Бронетанковый Ремонтный Завод,https://nn.hh.ru/employer/3432042,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75057365&hhtmFrom=vacancy_search_list,90 000 – 135 000 руб.
Санкт-Петербург,Помощник психолога,https://nn.hh.ru/vacancy/74194947,ООО Прохладненский комбикормовый завод,https://nn.hh.ru/employer/9401291,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74194947&hhtmFrom=vacancy_search_list,48 357 – 59 900 руб.
Санкт-Петербург,Охранник в группу сопровождения,https://nn.hh.ru/vacancy/75054001,ООО НЬЮЭРАМЕДИА,https://nn.hh.ru/employer/5021275,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75054001&hhtmFrom=vacancy_search_list,110 000 – 150 000 руб.
Санкт-Петербург,Customer Support Manager + Специалист по тестированию (QA),https://nn.hh.ru/vacancy/75129886,Divo.ai,https://nn.hh.ru/employer/5430966,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75129886&hhtmFrom=vacancy_search_list,30 000 – 60 000 руб.
Санкт-Петербург,Корректор (на дому),https://nn.hh.ru/vacancy/73804014,ИП Иванова Мария Анатольевна,https://nn.hh.ru/employer/5346665,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73804014&hhtmFrom=vacancy_search_list,от 15 000 руб.
Санкт-Петербург,Документовед на полдня,https://nn.hh.ru/vacancy/74761602,Фофанов Алексей Александрович,https://nn.hh.ru/employer/9452164,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74761602&hhtmFrom=vacancy_search_list,27 000 – 65 000 руб.
Санкт-Петербург,Администратор ПРОСТО.PRODUCTION,https://nn.hh.ru/vacancy/75081232,Молодёжное пространство ПРОСТО,https://nn.hh.ru/employer/5195733,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75081232&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Ассистент в фотостудию,https://nn.hh.ru/vacancy/75190434,ИП Голофаев Максим Сергеевич,https://nn.hh.ru/employer/5114555,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75190434&hhtmFrom=vacancy_search_list,от 69 000 руб.
Санкт-Петербург,Ведущий документовед,https://nn.hh.ru/vacancy/69900327,Газпром нефть,https://nn.hh.ru/employer/39305,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=69900327&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Бухгалтер по работе с первичной документацией,https://nn.hh.ru/vacancy/75046454,ООО ГРЕЙТВОТЕР,https://nn.hh.ru/employer/3628322,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75046454&hhtmFrom=vacancy_search_list,40 000 – 100 000 руб.
Санкт-Петербург,Стример,https://nn.hh.ru/vacancy/73872906,ИП Безуглов Павел Юрьевич,https://nn.hh.ru/employer/8642802,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73872906&hhtmFrom=vacancy_search_list,от 65 000 руб.
Санкт-Петербург,"Администратор студии Chin-Chin Beauty (Санкт-Петербург, центр)",https://nn.hh.ru/vacancy/75051412,ООО Барбуссель,https://nn.hh.ru/employer/2956975,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75051412&hhtmFrom=vacancy_search_list,60 000 – 70 000 руб.
Санкт-Петербург,Агент под прикрытием,https://nn.hh.ru/vacancy/54519962,ООО Перспектива 24 СПБ,https://nn.hh.ru/employer/4758646,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=54519962&hhtmFrom=vacancy_search_list,от 80 000 руб.
Санкт-Петербург,Медицинская сестра/медицинский брат,https://nn.hh.ru/vacancy/75071895,БиоМедЗдрав,https://nn.hh.ru/employer/9087500,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75071895&hhtmFrom=vacancy_search_list,60 000 – 70 000 руб.
Санкт-Петербург,Помощник психолога в зарубежную компанию,https://nn.hh.ru/vacancy/74172544,Avtomobilske Storitve Kenda,https://nn.hh.ru/employer/6000316,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74172544&hhtmFrom=vacancy_search_list,70 000 – 95 000 руб.
Санкт-Петербург,Менеджер артиста,https://nn.hh.ru/vacancy/73822107,ООО Раймс Мьюзик,https://nn.hh.ru/employer/3537780,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73822107&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Повар в семью,https://nn.hh.ru/vacancy/74958103,ООО ТехноАвтоКлуб,https://nn.hh.ru/employer/5599600,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74958103&hhtmFrom=vacancy_search_list,от 100 000 руб.
Санкт-Петербург,Личный ассистент,https://nn.hh.ru/vacancy/75068649,Белик Светлана Вячеславовна,https://nn.hh.ru/employer/9312640,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75068649&hhtmFrom=vacancy_search_list,100 000 – 200 000 руб.
Санкт-Петербург,Администратор сада бабочек,https://nn.hh.ru/vacancy/72430542,ООО Райский сад,https://nn.hh.ru/employer/1945349,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72430542&hhtmFrom=vacancy_search_list,40 000 – 55 000 руб.
Санкт-Петербург,Менеджер по назначению уроков выходного дня,https://nn.hh.ru/vacancy/73036073,Homework,https://nn.hh.ru/employer/11463,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73036073&hhtmFrom=vacancy_search_list,от 12 000 руб.
Санкт-Петербург,Junior QA Engineer,https://nn.hh.ru/vacancy/73232425,CM Games,https://nn.hh.ru/employer/1449209,https://img.hhcdn.ru/employer-logo/3571944.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73232425&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Оператор в видеостудию для онлайн-образования,https://nn.hh.ru/vacancy/75086431,EStudio Production,https://nn.hh.ru/employer/9372267,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75086431&hhtmFrom=vacancy_search_list,80 000 – 130 000 руб.
Санкт-Петербург,Заместитель руководителя,https://nn.hh.ru/vacancy/74719200,ООО Центр Гуманитарного Разминирования и Специальных Работ,https://nn.hh.ru/employer/5266809,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74719200&hhtmFrom=vacancy_search_list,120 000 – 150 000 руб.
Санкт-Петербург,"Помощница / помощник по дому (домработница/домработник, помощница/помощник по хозяйству)",https://nn.hh.ru/vacancy/75056633,Лисицына Екатерина,https://nn.hh.ru/employer/8970971,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75056633&hhtmFrom=vacancy_search_list,от 50 000 руб.
Санкт-Петербург,Помощник АХО,https://nn.hh.ru/vacancy/74992919,Вопян Ирина,https://nn.hh.ru/employer/9449398,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74992919&hhtmFrom=vacancy_search_list,65 000 – 70 000 руб.
Санкт-Петербург,Контролер-кассир билетный по работе в скоростном электропоезде Ласточка,https://nn.hh.ru/vacancy/74267272,Северо-Западная пригородная пассажирская компания,https://nn.hh.ru/employer/217781,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74267272&hhtmFrom=vacancy_search_list,от 75 000 руб.
Санкт-Петербург,Администратор Лофт-Пространства,https://nn.hh.ru/vacancy/74843267,Party Time,https://nn.hh.ru/employer/3828300,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74843267&hhtmFrom=vacancy_search_list,60 000 – 80 000 руб.
Санкт-Петербург,Домработница/домработник,https://nn.hh.ru/vacancy/74056649,Мильштейн Елизавета Эмануиловна,https://nn.hh.ru/employer/5250869,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74056649&hhtmFrom=vacancy_search_list,150 000 – 200 000 руб.
Санкт-Петербург,Зооняня/кинолог,https://nn.hh.ru/vacancy/75170900,Зоогостиница Томми,https://nn.hh.ru/employer/9324019,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75170900&hhtmFrom=vacancy_search_list,от 30 000 руб.
Санкт-Петербург,Юрист / юрисконсульт,https://nn.hh.ru/vacancy/74045321,Администрация Губернатора Санкт-Петербурга,https://nn.hh.ru/employer/1116078,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74045321&hhtmFrom=vacancy_search_list,40 000 – 50 000 руб.
Санкт-Петербург,Шеф-повар,https://nn.hh.ru/vacancy/75198025,The Lark,https://nn.hh.ru/employer/9174890,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75198025&hhtmFrom=vacancy_search_list,от 80 000 руб.
Санкт-Петербург,Специалист Ozon ( без опыта работы),https://nn.hh.ru/vacancy/73658589,ИП Сенина Елена Васильевна,https://nn.hh.ru/employer/5761458,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73658589&hhtmFrom=vacancy_search_list,от 80 000 руб.
Санкт-Петербург,Администратор Тату Студии,https://nn.hh.ru/vacancy/73958713,Тату салон TATTOO-SPB,https://nn.hh.ru/employer/4446055,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73958713&hhtmFrom=vacancy_search_list,30 000 – 50 000 руб.
Санкт-Петербург,ИТ-специалист в клинику пластической хирургии,https://nn.hh.ru/vacancy/75094846,ООО Академия Пластической Хирургии,https://nn.hh.ru/employer/2683921,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75094846&hhtmFrom=vacancy_search_list,от 90 000 руб.
Санкт-Петербург,2D-художник,https://nn.hh.ru/vacancy/75038941,ИП Голотин Дмитрий Алексеевич,https://nn.hh.ru/employer/4376455,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75038941&hhtmFrom=vacancy_search_list,до 50 000 руб.
Санкт-Петербург,Модель (на примерки обуви),https://nn.hh.ru/vacancy/73505995,TOPTOP,https://nn.hh.ru/employer/1392066,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73505995&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Главный бухгалтер,https://nn.hh.ru/vacancy/75104421,ООО Перкка Рус,https://nn.hh.ru/employer/4248507,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75104421&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Первый заместитель директора,https://nn.hh.ru/vacancy/72009077,ФГКОУ Кадетский корпус Пансион Воспитанниц Следственного Комитета Российской Федерации,https://nn.hh.ru/employer/5928346,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72009077&hhtmFrom=vacancy_search_list,80 000 – 95 000 руб.
Санкт-Петербург,Менеджер WILDBERRIES,https://nn.hh.ru/vacancy/74970110,heybags,https://nn.hh.ru/employer/9128215,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74970110&hhtmFrom=vacancy_search_list,60 000 – 100 000 руб.
Санкт-Петербург,Упаковщик - Комплектовщик в РЖД,https://nn.hh.ru/vacancy/73279671,ООО Брайт,https://nn.hh.ru/employer/5683314,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73279671&hhtmFrom=vacancy_search_list,до 274 500 руб.
Санкт-Петербург,Контент-фотограф,https://nn.hh.ru/vacancy/74704611,EVENING,https://nn.hh.ru/employer/3039110,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74704611&hhtmFrom=vacancy_search_list,от 90 000 руб.
Санкт-Петербург,Бровист,https://nn.hh.ru/vacancy/74961746,Fashion Champagne,https://nn.hh.ru/employer/4448619,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74961746&hhtmFrom=vacancy_search_list,80 000 – 120 000 руб.
Санкт-Петербург,Менеджер по организации мероприятий,https://nn.hh.ru/vacancy/75079369,ООО Первая Фестивальная Компания,https://nn.hh.ru/employer/860672,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75079369&hhtmFrom=vacancy_search_list,50 000 – 80 000 руб.
Санкт-Петербург,SMM-менеджер удаленно/ красота и уход за собой,https://nn.hh.ru/vacancy/75055505,Мишкина Кристина Сергеевна,https://nn.hh.ru/employer/4607688,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75055505&hhtmFrom=vacancy_search_list,от 20 000 руб.
Санкт-Петербург,Электрогазосварщик,https://nn.hh.ru/vacancy/74961882,ООО ПКФ Снарк,https://nn.hh.ru/employer/4511490,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74961882&hhtmFrom=vacancy_search_list,от 80 000 руб.
Санкт-Петербург,Начальник юридического отдела/юрисконсульт,https://nn.hh.ru/vacancy/75046390,ООО Концерн Ленпромстрой,https://nn.hh.ru/employer/8992647,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75046390&hhtmFrom=vacancy_search_list,от 100 000 руб.
Санкт-Петербург,Администратор в зарубежную компанию,https://nn.hh.ru/vacancy/73415086,Avtomobilske Storitve Kenda,https://nn.hh.ru/employer/6000316,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73415086&hhtmFrom=vacancy_search_list,95 000 – 160 000 руб.
Санкт-Петербург,Юрист в транспортную компанию (с опытом взыскания),https://nn.hh.ru/vacancy/74003119,ООО Стрела,https://nn.hh.ru/employer/4593686,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74003119&hhtmFrom=vacancy_search_list,80 000 – 80 000 руб.
Санкт-Петербург,Оператор по заполнению заявок (удаленно),https://nn.hh.ru/vacancy/72661329,ПАО Совкомбанк,https://nn.hh.ru/employer/7944,https://img.hhcdn.ru/employer-logo/4249909.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72661329&hhtmFrom=vacancy_search_list,15 000 – 70 000 руб.
Санкт-Петербург,HTML-верстальщик (удаленно),https://nn.hh.ru/vacancy/73854006,IT Integra Systems,https://nn.hh.ru/employer/9274287,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73854006&hhtmFrom=vacancy_search_list,40 000 – 90 000 руб.
Санкт-Петербург,Администратор офиса,https://nn.hh.ru/vacancy/74239531,ООО НИПИ Горного дела,https://nn.hh.ru/employer/2649814,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74239531&hhtmFrom=vacancy_search_list,от 70 000 руб.
Санкт-Петербург,Супервайзер представительства авиакомпании аэропорт Пулково,https://nn.hh.ru/vacancy/74264112,ООО Авиакомпания Победа,https://nn.hh.ru/employer/1520649,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74264112&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Разработчик (стажер),https://nn.hh.ru/vacancy/73757401,Инфотекс Интернет Траст,https://nn.hh.ru/employer/5672,https://img.hhcdn.ru/employer-logo/4190869.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73757401&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Стажер в направление по работе с начинающими специалистами,https://nn.hh.ru/vacancy/73090295,VK,https://nn.hh.ru/employer/15478,https://img.hhcdn.ru/employer-logo/4079592.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73090295&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Продавец-консультант фирменного магазина Bat Norton,https://nn.hh.ru/vacancy/71914772,Бат Нортон,https://nn.hh.ru/employer/1109594,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=71914772&hhtmFrom=vacancy_search_list,от 50 000 руб.
Санкт-Петербург,Сотрудник службы безопасности,https://nn.hh.ru/vacancy/74835690,ИП Нафцигер Денис Эдуардович,https://nn.hh.ru/employer/9434502,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74835690&hhtmFrom=vacancy_search_list,до 70 000 руб.
Санкт-Петербург,Администратор event площадки,https://nn.hh.ru/vacancy/74418308,Особняк Путилова,https://nn.hh.ru/employer/4361905,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74418308&hhtmFrom=vacancy_search_list,35 000 – 70 000 руб.
Санкт-Петербург,Парикмахер-универсал,https://nn.hh.ru/vacancy/73874054,Носачева Анастасия Максимовна,https://nn.hh.ru/employer/5582706,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73874054&hhtmFrom=vacancy_search_list,80 000 – 110 000 руб.
Санкт-Петербург,Водитель-курьер (на автомобиль компании Peugeot Expert),https://nn.hh.ru/vacancy/74925731,ООО Озбэттериз,https://nn.hh.ru/employer/5146035,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74925731&hhtmFrom=vacancy_search_list,до 70 000 руб.
Санкт-Петербург,Помощник режиссера,https://nn.hh.ru/vacancy/73772469,Content Ideas Production,https://nn.hh.ru/employer/4567394,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73772469&hhtmFrom=vacancy_search_list,40 000 – 70 000 руб.
Санкт-Петербург,Территориальный представитель (проект Яндекс),https://nn.hh.ru/vacancy/75177260,ИП Дайч Юлия Валерьевна,https://nn.hh.ru/employer/5194849,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75177260&hhtmFrom=vacancy_search_list,75 000 – 100 000 руб.
Санкт-Петербург,Инвентаризатор,https://nn.hh.ru/vacancy/73865755,VAPARSHOP,https://nn.hh.ru/employer/5540096,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73865755&hhtmFrom=vacancy_search_list,40 000 – 60 000 руб.
Санкт-Петербург,Менеджер по внутренним коммуникациям и корпоративной культуре,https://nn.hh.ru/vacancy/75178087,ООО Инновационные решения,https://nn.hh.ru/employer/9080173,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75178087&hhtmFrom=vacancy_search_list,от 80 000 руб.
Санкт-Петербург,Дизайнер в музей Эрарта,https://nn.hh.ru/vacancy/75088038,АО Мантисса,https://nn.hh.ru/employer/3672214,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75088038&hhtmFrom=vacancy_search_list,65 000 – 65 000 руб.
Санкт-Петербург,Организатор мероприятий,https://nn.hh.ru/vacancy/74347707,STOMODOMO GROUP,https://nn.hh.ru/employer/2953546,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74347707&hhtmFrom=vacancy_search_list,100 000 – 130 000 руб.
Санкт-Петербург,Управляющий Креативного пространства,https://nn.hh.ru/vacancy/74843161,Party Time,https://nn.hh.ru/employer/3828300,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74843161&hhtmFrom=vacancy_search_list,100 000 – 150 000 руб.
Санкт-Петербург,Водитель офисный,https://nn.hh.ru/vacancy/73256260,Первая семейная клиника Петербурга,https://nn.hh.ru/employer/657583,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73256260&hhtmFrom=vacancy_search_list,от 60 000 руб.
Санкт-Петербург,Бухгалтер-операционист (удаленно),https://nn.hh.ru/vacancy/74931893,Lead-Magnet,https://nn.hh.ru/employer/2826777,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74931893&hhtmFrom=vacancy_search_list,от 25 000 руб.
Санкт-Петербург,Руководитель хозяйственной деятельностью бутика / Завхоз,https://nn.hh.ru/vacancy/75087174,Бутик SPBLUX,https://nn.hh.ru/employer/1801234,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75087174&hhtmFrom=vacancy_search_list,до 80 000 руб.
Санкт-Петербург,Менеджер пробных уроков в офлайн-школу Skillbox,https://nn.hh.ru/vacancy/73470013,ООО Творческое образование,https://nn.hh.ru/employer/9235811,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73470013&hhtmFrom=vacancy_search_list,70 000 – 120 000 руб.
Санкт-Петербург,Администратор студии балета и растяжки,https://nn.hh.ru/vacancy/73761902,Levita,https://nn.hh.ru/employer/5087107,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73761902&hhtmFrom=vacancy_search_list,35 000 – 60 000 руб.
Санкт-Петербург,Помощник главного бухгалтера,https://nn.hh.ru/vacancy/75175967,KuchenLand,https://nn.hh.ru/employer/42932,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75175967&hhtmFrom=vacancy_search_list,60 000 – 65 000 руб.
Санкт-Петербург,Маркировщик в аптеку на разбор товара (МЕЖДУНАРОДНАЯ) на 3 дня в неделю,https://nn.hh.ru/vacancy/75206932,Планета здоровья,https://nn.hh.ru/employer/791787,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75206932&hhtmFrom=vacancy_search_list,от 20 000 руб.
Санкт-Петербург,Администратор в фитнес-клуб,https://nn.hh.ru/vacancy/74393165,ООО Бонжур,https://nn.hh.ru/employer/9439772,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74393165&hhtmFrom=vacancy_search_list,56 800 – 73 600 руб.
Санкт-Петербург,Су-шеф,https://nn.hh.ru/vacancy/75207068,Bekitzer Family,https://nn.hh.ru/employer/2429847,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75207068&hhtmFrom=vacancy_search_list,70 000 – 80 000 руб.
Санкт-Петербург,Упаковщик - Комплектовщик Смартфонов Apple,https://nn.hh.ru/vacancy/73834787,ООО Бизнес Групп,https://nn.hh.ru/employer/5041798,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73834787&hhtmFrom=vacancy_search_list,до 305 000 руб.
Санкт-Петербург,Водитель боевых и специальных машин (БиСМ),https://nn.hh.ru/vacancy/74374006,АО 61 Бронетанковый Ремонтный Завод,https://nn.hh.ru/employer/3432042,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74374006&hhtmFrom=vacancy_search_list,от 71 000 руб.
Санкт-Петербург,Стажер на выставки,https://nn.hh.ru/vacancy/73131414,ИП Валова Екатерина Дмитриевна,https://nn.hh.ru/employer/3933122,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73131414&hhtmFrom=vacancy_search_list,от 90 000 руб.
Санкт-Петербург,Customer support manager (English) / Специалист поддержки (английский язык),https://nn.hh.ru/vacancy/74977042,Data-Driven Lab,https://nn.hh.ru/employer/681575,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74977042&hhtmFrom=vacancy_search_list,до 63 000 руб.
Санкт-Петербург,Помощник косметолога,https://nn.hh.ru/vacancy/74105425,ООО Ловбериз,https://nn.hh.ru/employer/3247252,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74105425&hhtmFrom=vacancy_search_list,30 000 – 45 000 руб.
Санкт-Петербург,Ассистент руководителя,https://nn.hh.ru/vacancy/74296100,ООО НИПИ Горного дела,https://nn.hh.ru/employer/2649814,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74296100&hhtmFrom=vacancy_search_list,80 000 – 100 000 руб.
Санкт-Петербург,Стажер (специалист) по приёму писем и документов,https://nn.hh.ru/vacancy/74710613,ИП Захарова Елена Константиновна,https://nn.hh.ru/employer/9445062,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74710613&hhtmFrom=vacancy_search_list,45 000 – 60 000 руб.
Санкт-Петербург,Оператор ПК,https://nn.hh.ru/vacancy/74419763,ООО СК Термит,https://nn.hh.ru/employer/9446761,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74419763&hhtmFrom=vacancy_search_list,65 000 – 80 000 руб.
Санкт-Петербург,Массажист,https://nn.hh.ru/vacancy/75188133,ИП Симонов Дмитрий Владимирович,https://nn.hh.ru/employer/6000994,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75188133&hhtmFrom=vacancy_search_list,60 000 – 110 000 руб.
Санкт-Петербург,Frontend-разработчик / junior,https://nn.hh.ru/vacancy/73226504,ООО Виасат Тех,https://nn.hh.ru/employer/5856000,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73226504&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Python программист (Django),https://nn.hh.ru/vacancy/73247485,Stik,https://nn.hh.ru/employer/4205476,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73247485&hhtmFrom=vacancy_search_list,30 000 – 50 000 руб.
Санкт-Петербург,Бармен в крафтовый бар,https://nn.hh.ru/vacancy/74955173,"HOLY HOP, пивной бар",https://nn.hh.ru/employer/5257417,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74955173&hhtmFrom=vacancy_search_list,50 000 – 70 000 руб.
Санкт-Петербург,Режиссёр кино,https://nn.hh.ru/vacancy/75176898,Школа кино и телевидения Матрица,https://nn.hh.ru/employer/4508232,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75176898&hhtmFrom=vacancy_search_list,
Санкт-Петербург,Администратор детского образовательного центра в выходные,https://nn.hh.ru/vacancy/74977626,Юниум (ИП Воробьева Анастасия Геннадьевна),https://nn.hh.ru/employer/5597157,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74977626&hhtmFrom=vacancy_search_list,19 000 – 25 000 руб.
